unified_id,PGA,S1,SDS,FPGA,MACRO_AGE_MIN,MIN_VERT_CLR_010,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,HORR_CLR_MT_047,VERT_CLR_OVER_MT_053,VERT_CLR_UND_054B,OPERATING_RATING_064,DETOUR_KILOS_019,YEAR_BUILT_027,YEAR_BUILT_027_DIFF,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,APPR_WIDTH_MT_032,DEGREES_SKEW_034,MAIN_UNIT_SPANS_045,APPR_SPANS_046,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,INSPECT_FREQ_MONTHS_091,YEAR_RECONSTRUCTED_106,YEAR_RECONSTRUCTED_106_DIFF,PERCENT_ADT_TRUCK_109,FUTURE_ADT_114,DECK_AREA,NFHL_STATIC_BFE,PGA_2475,SA02_2475,SA10_2475
"('00000000', '(47.25280556, -124.1743611)')",2.198034401534397,2.5987805021173904,1.6337455263591982,-0.6148461766109395,-0.3102483317814885,-999.0,-999.0,-999.0,-0.5002829895038915,-999.0,-0.5807036957965714,-0.5402715134776952,-0.2924873826735701,0.3593177341064181,-0.359317734106416,-0.2709244192963464,-0.4543899726601521,-0.5584946157982588,-0.0413588359932092,-0.5864854038507235,-0.3765479594546665,-0.1518712284672707,0.0493990124299187,-0.2880556523915818,-0.3038164359112572,-0.3432403346157447,-0.4238662494446721,-0.4115182771344981,-999.0,4.099744099072867,-0.5572214388895297,-0.2418329677954891,-999.0,2.1643887378221005,1.904540177935763,1.5427886073564216
"('00000000', '(47.35098611, -124.154725)')",2.144589952082029,2.5441120772095687,1.6182425621541874,-0.6148461766109395,-0.3102483317814885,-999.0,-999.0,-999.0,-0.6237535413161894,-999.0,-0.5807036957965714,-0.8716738334422195,-0.2924873826735701,0.3593177341064181,-0.359317734106416,-0.2709244192963464,-0.4543899726601521,-0.5584946157982588,-0.5648616961668328,0.7634411137248301,-0.3765479594546665,-0.1518712284672707,-0.0852629742871115,-0.3380598255983286,-0.3038164359112572,-0.3432403346157447,-0.4238662494446721,-0.4115182771344981,-999.0,1.4479686821157445,-0.5611024631491995,-0.2638526769988617,-999.0,2.0465995134390007,1.804910600057641,1.4651158385761174
"('00000000', '(47.33805278, -124.0327417)')",2.064423277903477,2.4256638232426218,1.6569999726667155,-0.6148461766109395,-0.3102483317814885,-999.0,-999.0,-999.0,-0.7472240931284875,-999.0,-0.5807036957965714,-0.4976626437679707,-0.3132708834827368,-0.4521754043906878,0.4521754043906897,-0.2709244192963464,-0.4543899726601521,-0.5489014612345312,-0.362215427712527,-0.5864854038507235,-0.0101406975219474,-0.1518712284672707,-0.3209214510419147,-0.3342620402914871,-0.4907667394990169,-0.5065230275570735,-0.4238662494446721,-0.4115182771344981,-999.0,2.773856390594305,-0.5447020057938206,-0.2703485645639873,-999.0,1.8662940446665337,1.6959187348961904,1.314246071308549
"('00000000', '(47.34755556, -124.0077278)')",2.0466084614193547,2.3892182066374072,1.66475145476922,-0.6148461766109395,-0.3102483317814885,-999.0,-999.0,-999.0,-0.7472240931284875,-999.0,-0.5807036957965714,-0.5402715134776952,-0.3080750082804451,-0.4521754043906878,0.4521754043906897,-0.2709244192963464,-0.4543899726601521,-0.5489014612345312,-0.362215427712527,-0.5864854038507235,-0.0101406975219474,-0.1518712284672707,-0.3209214510419147,-0.3342620402914871,-0.4751875475333701,-0.4520954632432974,-0.4238662494446721,-0.4115182771344981,-999.0,2.773856390594305,-0.5529335330542493,-0.267625807716455,-999.0,1.8662940446665337,1.6959187348961904,1.314246071308549
"('00000000', '(47.42814167, -123.9142472)')",1.9664417872408029,2.2707699526704603,1.6880059010767372,-0.6148461766109395,-0.3102483317814885,-999.0,-999.0,-999.0,-0.6237535413161894,-999.0,-0.5807036957965714,-0.5402715134776952,-0.3444461346964869,0.1970191064069969,-0.1970191064069948,-0.2709244192963464,-0.4543899726601521,-0.5634027413890031,-0.4804257509775386,-0.5864854038507235,-0.3765479594546665,-0.1518712284672707,-0.0802131497852229,-0.3361609329449079,-0.3972915877051369,-0.5201299186355177,-0.4238662494446721,-0.4115182771344981,-999.0,1.4479686821157445,-0.564482710085041,-0.2717510190608843,-999.0,1.8662940446665337,1.6959187348961904,1.314246071308549
"('00000000', '(47.30188889, -124.0613889)')",2.1000529108717227,2.4621094398478363,1.6569999726667155,-0.6148461766109395,-0.3102483317814885,-999.0,-999.0,-999.0,-0.3356555870874941,-999.0,-0.5807036957965714,1.6659210737147094,-0.3600337603033619,0.765064303354971,-0.7650643033549689,-0.2709244192963464,-0.4543899726601521,-0.5493476544700534,-0.4635385619396798,-0.3268841504708092,-0.0101406975219474,-0.1518712284672707,-0.4236012159136503,-0.439967064665243,-0.3038164359112572,-0.4793092454001854,-0.4238662494446721,-0.4115182771344981,-999.0,0.7850248278764639,-0.5447020057938206,-0.3106353902897047,-999.0,1.8662940446665337,1.6959187348961904,1.314246071308549
"('00000000', '(47.32356667, -123.1478667)')",1.3251083938123889,1.1682900503627252,1.5872366337441657,-0.6148461766109395,-0.3102483317814885,-999.0,-999.0,-999.0,-0.5002829895038915,-999.0,-0.5807036957965714,0.7427288966706773,-0.3652296355056536,0.9273629310543922,-0.92736293105439,-0.2709244192963464,-0.4543899726601521,-0.5422085627016979,-0.2946666715610916,-0.5864854038507235,-0.3765479594546665,-0.1518712284672707,0.0443491879280301,-0.2880556523915818,-0.3038164359112572,-0.0847094041253072,-0.4238662494446721,-0.4115182771344981,-999.0,0.1220809736371834,-0.5474249824921373,-0.2248304075245305,-0.1922351453013102,1.4833178925375494,1.5946504998281437,0.8072726633697197
"('00000000', '(48.34675, -124.6628056)')",1.5121639668956754,2.1614331028548173,0.6493072993410068,-0.6148461766109395,1.638684847930597,-999.0,-999.0,-999.0,-0.767802518430537,-999.0,-0.5807036957965714,-0.2656810197928037,-0.3704255107079452,-0.5738993751652537,0.5738993751652556,-0.2709244192963464,-0.4543899726601521,-0.5522479105009478,-0.8857182878861505,-0.5864854038507235,0.7226738263434906,-0.1518712284672707,-0.3209214510419147,-0.1418409180781828,-0.5063459314646634,-0.5473437007924058,-0.4238662494446721,-0.4115182771344981,-999.0,-0.5408628806020971,-0.5540915806156025,-0.2010356251608594,-0.1922351453013102,1.2877579081439263,0.967238882842976,1.0072317941027105
"('00000000', '(48.35044444, -124.6455556)')",1.4765343339274302,2.134098890400906,0.6338043351359959,-0.6148461766109395,1.638684847930597,-999.0,-999.0,-999.0,0.2405403213698961,-999.0,-0.5807036957965714,0.6764484326777729,-0.3756213859102369,1.4142588141526558,-1.4142588141526535,-0.2709244192963464,-0.4543899726601521,-0.5522479105009478,0.1106258653475201,-0.5864854038507235,-0.0101406975219474,-0.1518712284672707,-0.1391277689739237,-0.1165223493659059,0.2570344748520217,0.1330008531297978,-0.4238662494446721,-0.4115182771344981,-999.0,-0.5408628806020971,-0.5561572870763944,-0.1071474580045737,-0.1922351453013102,1.2877579081439263,0.967238882842976,1.0072317941027105
"('00000000', '(48.31172222, -124.6562222)')",1.5656084163480437,2.206990123611335,0.703567674058545,-0.6148461766109395,-0.3102483317814885,-999.0,-999.0,-999.0,-1.0559004726592325,-999.0,-0.5807036957965714,-1.0421093122811178,0.6479660289412235,-0.5738993751652537,0.5738993751652556,-0.2709244192963464,-0.4543899726601521,-0.5522479105009478,-0.919492665961868,-0.5864854038507235,-0.193344328488307,0.816086251024517,-0.1441775934758123,-0.0449973927537237,-0.5063459314646634,-0.5337368097139618,-0.4238662494446721,2.447979214176065,-0.7451225675605321,0.7850248278764639,-0.5553435239251734,-0.1631018716244963,-0.1922351453013102,1.2877579081439263,0.967238882842976,1.0072317941027105
"('000000BK', '(47.60633333, -121.9139167)')",0.0958860564079278,-0.2348661889380286,-0.0328231256794734,-0.6148461766109395,-0.3109212046668982,-999.0,-999.0,-999.0,-0.3768124376915936,-999.0,-0.5807036957965714,-0.9521572540050328,-0.2872915074712784,-1.2230938859629383,1.2230938859629403,-0.2709244192963464,-0.4543899726601521,-0.2183615123596758,-0.244005104447515,-0.5864854038507235,-0.0101406975219474,-0.1518712284672707,-0.3613200470570238,-0.3811013924091993,-0.2103412841173774,-0.3704541167726328,-0.4238662494446721,-0.4115182771344981,-999.0,0.1220809736371834,-0.222670887989441,-0.2837334963942052,-0.1922351453013102,0.2411623020272187,0.257676527540391,0.4086598723324495
"('000000AB', '(48.783, -122.4858889)')",-0.8661140337346941,-1.0093355417988348,-0.8002198538275128,0.6998829409730419,-0.3102483317814885,-999.0,-999.0,-999.0,-0.6237535413161894,-999.0,1.2081438218710605,0.2929686052902515,-0.3756213859102369,0.5216163618058393,-0.5216163618058371,-1.0983467912181903,1.667103923446249,-0.3387890666271211,-0.362215427712527,-0.4826449024987577,0.173062933444412,-0.1518712284672707,0.212676671324318,0.5221385464012782,-0.3972915877051369,-0.4248816810864091,-0.4238662494446721,-0.4115182771344981,-999.0,-0.9386291931456654,-0.338131359714619,0.0870396777216377,-0.1922351453013102,-0.8583439253997315,-0.846112508513874,-1.0829328946159549
"('000000BG', '(46.87641944, -122.28175)')",-0.206965823822157,-0.3806486553588863,-0.1956042498320871,-0.6148461766109395,-0.3109212046668982,-999.0,-999.0,-999.0,-0.3768124376915936,-999.0,-0.5807036957965714,-1.1699359214102916,-0.3600337603033619,-3.0489534475814266,3.0489534475814284,-0.2709244192963464,-0.4543899726601521,-0.2000675897032651,-0.3115538605989504,-0.5864854038507235,-0.3765479594546665,0.3321075112786231,-0.218241686170179,-0.3728728575777093,-0.2103412841173774,-0.3024196613804124,-0.4238662494446721,-0.4115182771344981,-999.0,-0.1430965680585288,-0.1953159266753165,-0.2776777096126248,-0.1922351453013102,-0.4230982077870642,-0.3966887963480919,-0.7143494758681729
"('000000BL', '(47.67805556, -121.9073333)')",-0.0377250672229919,-0.344203038753672,-0.1180894288070334,-0.6148461766109395,-0.3109212046668982,-999.0,-999.0,-999.0,-0.3768124376915936,-999.0,-0.5807036957965714,-0.6965040357466854,-0.2768997570666951,-1.2230938859629383,1.2230938859629403,-0.2709244192963464,-0.4543899726601521,-0.1301044903733821,-0.4635385619396798,-0.5864854038507235,-0.0101406975219474,-0.1518712284672707,-0.3461705735513579,-0.3690750722708678,-0.2103412841173774,-0.384061007851077,-0.4238662494446721,-0.4115182771344981,-999.0,-0.1430965680585288,-0.1352539463986517,-0.2790684280886273,-0.1922351453013102,0.2411623020272187,0.257676527540391,0.4086598723324495
"('00000000', '(48.33846667, -118.9778667)')",-3.190947584912696,-2.92273041357259,-3.606256374934486,5.976566021006063,1.638684847930597,-999.0,-999.0,-999.0,-0.8089593690346364,-999.0,-0.5807036957965714,0.534418866978691,-0.1781781282231532,0.9273629310543922,-0.92736293105439,-0.2709244192963464,-0.4543899726601521,-0.5634027413890031,-0.7168463975075622,-0.5864854038507235,-0.3765479594546665,-0.1518712284672707,-0.3125050768721003,-0.4273077803091046,-0.5375043153959568,-0.6834126115768465,-0.4238662494446721,-0.4115182771344981,-999.0,2.773856390594305,-0.5634811554373843,-0.3093884380696603,-999.0,-2.3265786661616827,-2.367755063622512,-2.252467887068038
"('000000CN', '(46.61063333, -122.5817222)')",-0.3851139886633834,-0.2986460179971539,-0.4126457487022399,-0.2595139826693218,-0.3102483317814885,-999.0,-999.0,-999.0,-0.8912730702428351,-999.0,-0.5807036957965714,-0.5686774266175116,-0.2665080066621118,-1.5476911413617809,1.5476911413617829,-0.2709244192963464,-0.4543899726601521,-0.4942874092066123,-0.5142001290532564,-0.5864854038507235,-0.193344328488307,-0.1518712284672707,-0.3663698715589124,-0.4190792454776146,-0.5998210832585433,-0.6970195026552906,-0.4238662494446721,-0.4115182771344981,-999.0,-0.2756853389063849,-0.5021672318511486,-0.3070060258280695,-999.0,-0.4543203100984179,-0.4615450166424847,-0.5977972072841223
